video_id,author,comment,like_count,published,comment_clean,comment_normalized
H7NnXaQkG4w,@RamitoRamlan-mt5pj,Mantaf Bro . Sikat Habis Mafia nya . Jangan Takut Maju Terus Pantang Mundur .,6,2025-10-30T09:08:07Z,Mantaf Bro Sikat Habis Mafia nya Jangan Takut Maju Terus Pantang Mundur,mantaf bro sikat habi mafia nya jangan takut maju teru pantang mundur
H7NnXaQkG4w,@NengahKonder,"IND sejahtera?.
Prabowo harus bentuk ""dewan revolusi"".",0,2025-10-30T06:20:04Z,IND sejahtera Prabowo harus bentuk dewan revolusi,ind sejahtera prabowo haru bentuk dewan revolusi
H7NnXaQkG4w,@rofinadau8405,Mantan menkeu gak bisa  ngatasin,0,2025-10-30T05:43:58Z,Mantan menkeu gak bisa ngatasin,mantan menkeu gak bisa ngatasin
H7NnXaQkG4w,@rofinadau8405,Bea Cukai banyak tikus got,0,2025-10-30T05:42:08Z,Bea Cukai banyak tikus got,bea cukai banyak tiku got
H7NnXaQkG4w,@rofinadau8405,Satu kata negara ini di kuasai MAFIA kelas kakap & KORUPTOR,0,2025-10-30T05:41:20Z,Satu kata negara ini di kuasai MAFIA kelas kakap KORUPTOR,satu kata negara kuasai mafia kela kakap koruptor
H7NnXaQkG4w,@mastolatole6207,Kalau ada pejabat atau orang yg terhubung dgn partai takkan sependapat dgn para analisis krn dia itu juga bagian dr mafia itu sendiri.,0,2025-10-30T05:22:58Z,Kalau ada pejabat atau orang yg terhubung dgn partai takkan sependapat dgn para analisis krn dia itu juga bagian dr mafia itu sendiri,kalau pejabat orang terhubung partai takkan sependapat para analisi krn bagian mafia sendiri
H7NnXaQkG4w,@WahyudiYudistiraYudi,Emng bener kalau ekspor impor itu bea cukai yg  atur keluar masuk barang ke negara..bea cukai nya kalau otak nya  eror tidak akan beres,1,2025-10-30T05:19:19Z,Emng bener kalau ekspor impor itu bea cukai yg atur keluar masuk barang ke negara bea cukai nya kalau otak nya eror tidak akan beres,emng bener kalau ekspor impor bea cukai atur keluar masuk barang negara bea cukai nya kalau otak nya eror tidak bere
H7NnXaQkG4w,@dendiskustyawarno6669,"Ijin berpendapat saya dari masyarakat bodoh😅, 
Sistem pemerintahan di negara Indonesia sudah di buat canggih dll tapi dilanggar sendiri, terus kesalahan kesalahan di maklumi. Akhirnya jadi kultur budaya.
KAMI BUTUH PEMIMPIN ING NGARSO SUNG TULODHO ING MADYO MANGUN KARSO TUT WURI HANDAYANI.",1,2025-10-30T05:12:30Z,Ijin berpendapat saya dari masyarakat bodoh Sistem pemerintahan di negara Indonesia sudah di buat canggih dll tapi dilanggar sendiri terus kesalahan kesalahan di maklumi Akhirnya jadi kultur budaya KAMI BUTUH PEMIMPIN ING NGARSO SUNG TULODHO ING MADYO MANGUN KARSO TUT WURI HANDAYANI,ijin berpendapat masyarakat bodoh sistem pemerintahan negara indonesia buat canggih dilanggar sendiri teru kesalahan kesalahan maklumi akhirnya jadi kultur budaya kami butuh pemimpin ing ngarso sung tulodho ing madyo mangun karso tut wuri handayani
H7NnXaQkG4w,@SayyidRBahyudiMuhammadWahyuddi,"Satu ajah bisa sikat 10.000 T lama lama hutang Indonesia dibawah kepemimpinan bapak presiden RI Prabowo Subianto bisa lunas jangka 2 tahun ini mah dan stop hutang LG.
Dan buat yg merasa bikin hutang RI selama 10 tahun ke belakang,kalo Indonesia sudah bersih dan hutang,demi Alloh anda Oknum oknum kaga usah baik baikin pak Prabowo Subianto dan jangan ngomong di publik di media sosial seolah kaga punya Dosa karena merasa aman baik adem sejahtera Indonesia ku(nanti saat LG begini oknum2 jangan bicara SPT yg sy larang).
Saya paling jago membaca akurasi dan akurat hal disaat baik Oknum oknum bakal ngomong seperti apa?
diSaat ekonomi RI tidak baik baik saja para oknum merapat ke para munafik para oknum koruptor.
Intinya buat yang merasa ajah yaitu Oknum TDK usah bicara di publik nanti (2 tahun lagi/2028) disaat Indonesia makin baik adem sejahtera,jika benar dr skrg akhir 2025 menyita uang korupsi lebih dr 10.000 triliun dan terus mensita ber triliunan uang yg di korupsi koruptor maka kelak pasti makin indah 2028 setidaknya Hutang Indonesia lunas..apa yg ditinggalkan Jokowi 10 tahun'.

Jangan saat Indonesia baik makin indah eh oknum2 cari muka di presiden dan di publik media sosial,demi Alloh sy kaga ridho. Kalo mau Bener Bener baik depan belakang tidak munafik TDK manipulator ya dr skrg skrg saja✍️kamis 30 Oktober 2025",1,2025-10-30T04:08:04Z,Satu ajah bisa sikat 10 000 T lama lama hutang Indonesia dibawah kepemimpinan bapak presiden RI Prabowo Subianto bisa lunas jangka 2 tahun ini mah dan stop hutang LG Dan buat yg merasa bikin hutang RI selama 10 tahun ke belakang kalo Indonesia sudah bersih dan hutang demi Alloh anda Oknum oknum kaga usah baik baikin pak Prabowo Subianto dan jangan ngomong di publik di media sosial seolah kaga punya Dosa karena merasa aman baik adem sejahtera Indonesia ku nanti saat LG begini oknum2 jangan bicara SPT yg sy larang Saya paling jago membaca akurasi dan akurat hal disaat baik Oknum oknum bakal ngomong seperti apa diSaat ekonomi RI tidak baik baik saja para oknum merapat ke para munafik para oknum koruptor Intinya buat yang merasa ajah yaitu Oknum TDK usah bicara di publik nanti 2 tahun lagi 2028 disaat Indonesia makin baik adem sejahtera jika benar dr skrg akhir 2025 menyita uang korupsi lebih dr 10 000 triliun dan terus mensita ber triliunan uang yg di korupsi koruptor maka kelak pasti makin indah 2028 setidaknya Hutang Indonesia lunas apa yg ditinggalkan Jokowi 10 tahun Jangan saat Indonesia baik makin indah eh oknum2 cari muka di presiden dan di publik media sosial demi Alloh sy kaga ridho Kalo mau Bener Bener baik depan belakang tidak munafik TDK manipulator ya dr skrg skrg sajakamis 30 Oktober 2025,satu ajah bisa sikat lama lama hutang indonesia dibawah kepemimpinan bapak presiden prabowo subianto bisa luna jangka tahun mah stop hutang buat merasa bikin hutang tahun belakang kalo indonesia bersih hutang demi alloh anda oknum oknum kaga usah baik baikin pak prabowo subianto jangan ngomong publik media sosial seolah kaga punya dosa merasa aman baik adem sejahtera indonesia nanti saat begini oknum jangan bicara spt larang pale jago membaca akurasi akurat hal disaat baik oknum oknum bakal ngomong seperti apa disaat ekonomi tidak baik baik para oknum merapat para munafik para oknum koruptor intinya buat merasa ajah oknum usah bicara publik nanti tahun disaat indonesia makin baik adem sejahtera benar skrg akhir menyita uang korupsi lebih triliun teru mensita ber triliunan uang korupsi koruptor maka kelak pasti makin indah setidaknya hutang indonesia luna apa ditinggalkan jokowi tahun jangan saat indonesia baik makin indah oknum cari muka presiden publik media sosial demi alloh kaga ridho kalo mau bener bener baik depan belakang tidak munafik manipul skrg skrg sajakami oktob
H7NnXaQkG4w,@syarifuddinudin1992,Prabocor 11 12 dgn Jokowi...koruptor d ampuni kasihan KPD anak dan klrganya,1,2025-10-30T04:02:21Z,Prabocor 11 12 dgn Jokowi koruptor d ampuni kasihan KPD anak dan klrganya,prabocor jokowi koruptor ampuni kasihan kpd anak klrganya
H7NnXaQkG4w,@adriansyahpapa2356,Pejabat sudah jadi mafia bagaimana Indonesia bisa maju kalau tidak di besihkan pejabat yang berkelakuan Mafia,0,2025-10-30T03:55:20Z,Pejabat sudah jadi mafia bagaimana Indonesia bisa maju kalau tidak di besihkan pejabat yang berkelakuan Mafia,pejabat jadi mafia bagaimana indonesia bisa maju kalau tidak besihkan pejabat berkelakuan mafia
H7NnXaQkG4w,@orlandotigatv754,Kuncinya di beacukai..klau mafia nya bnyak disitu jngan harap berhenti barang ilegal,0,2025-10-30T03:48:33Z,Kuncinya di beacukai klau mafia nya bnyak disitu jngan harap berhenti barang ilegal,kuncinya beacukai klau mafia nya bnyak disitu jngan harap berhenti barang ileg
H7NnXaQkG4w,@Sugiono-69,Sdh saatnya pegawai bea cukai yg bagus kinerjanya diberi senjata api yg canggih,0,2025-10-30T03:45:37Z,Sdh saatnya pegawai bea cukai yg bagus kinerjanya diberi senjata api yg canggih,saatnya pegawai bea cukai bagu kinerjanya diberi senjata api canggih
H7NnXaQkG4w,@MichaelRodney-l6h,"udah baca belum? Purboyo bebaskan derah ngutang. Itu ada ribuan daeah di Indo. 

Suharto ngutang USD 68 miyar saja, USD naik tajam dari 1 US = Rp 7.5  jadi 1 USD = Rp 16.800 sehingga hutangnya naik gila2an dlm Rp. Ketika di minta pertanggung jawabannya, dia milih mati.

Lah ini ribuan kepala daerah di bebasin ngutang.

KPK, Kejaksaan, polisi dan hakim serta pengacara bakalan banjir duit dari kasus2 korupsi ribuan kepala daerah yg di bebasin ngutang.

Habis ngutang, ramai2 kabur ke negara tetangga.

Terus yg bayar siapa kalau kepala daerah korup ramai2?

Satu kepala negara saja INdo hutangnya sdh USd 450 milyar. Apalagi ini ribuan kepala daerah?

Kalau ribuan kepala daerah ngutang, siapa yg ngawasin oligkarhi dan regime Prabowo?

Rp 200 trilyun saja gak berbekas, apa lagi ini di bebasin suruh ngutang?",0,2025-10-30T02:58:09Z,udah baca belum Purboyo bebaskan derah ngutang Itu ada ribuan daeah di Indo Suharto ngutang USD 68 miyar saja USD naik tajam dari 1 US Rp 7 5 jadi 1 USD Rp 16 800 sehingga hutangnya naik gila2an dlm Rp Ketika di minta pertanggung jawabannya dia milih mati Lah ini ribuan kepala daerah di bebasin ngutang KPK Kejaksaan polisi dan hakim serta pengacara bakalan banjir duit dari kasus2 korupsi ribuan kepala daerah yg di bebasin ngutang Habis ngutang ramai2 kabur ke negara tetangga Terus yg bayar siapa kalau kepala daerah korup ramai2 Satu kepala negara saja INdo hutangnya sdh USd 450 milyar Apalagi ini ribuan kepala daerah Kalau ribuan kepala daerah ngutang siapa yg ngawasin oligkarhi dan regime Prabowo Rp 200 trilyun saja gak berbekas apa lagi ini di bebasin suruh ngutang,udah baca belum purboyo bebaskan derah ngutang ribuan daeah indo suharto ngutang usd miyar usd naik tajam jadi usd hutangnya naik gilaan dlm minta pertanggung jawabannya milih mati lah ribuan kepala daerah bebasin ngutang kpk kejaksaan polisi hakim serta pengacara bakalan banjir duit kasu korupsi ribuan kepala daerah bebasin ngutang habi ngutang ramai kabur negara tetangga teru bayar siapa kalau kepala daerah korup ramai satu kepala negara indo hutangnya usd milyar apalagi ribuan kepala daerah kalau ribuan kepala daerah ngutang siapa ngawasin oligkarhi regim prabowo trilyun gak berbeka apa bebasin suruh ngutang
H7NnXaQkG4w,@anyaniapele4654,Baju bekas impor bikin banyak dampak karena memang itu sampah2 luar negeri di jual di sini,0,2025-10-30T02:57:09Z,Baju bekas impor bikin banyak dampak karena memang itu sampah2 luar negeri di jual di sini,baju beka impor bikin banyak dampak memang sampah luar negeri jual sini
H7NnXaQkG4w,@italyshopmarosthrift9845,Kesimoulany semua ulah diperintahan jokowi,0,2025-10-30T02:38:21Z,Kesimoulany semua ulah diperintahan jokowi,kesimoulani semua ulah diperintahan jokowi
H7NnXaQkG4w,@miskel7568,Barang bekas diipor sama aja kita membeli sampah negara asing untuk diperjual belikan dinegara kita yang menguntungkan bagi importir karna kemampuan daya beli rakyat dipengaruhi oleh gaji dan pendapatan yang sangat sedikit menjadi pemicu minat beli barang bekas yang terjangkau walau bekas yang masih bagus dan layak pakai disini namun dinegara asalnya itu adalah sampah bagi mereka.,0,2025-10-30T02:32:12Z,Barang bekas diipor sama aja kita membeli sampah negara asing untuk diperjual belikan dinegara kita yang menguntungkan bagi importir karna kemampuan daya beli rakyat dipengaruhi oleh gaji dan pendapatan yang sangat sedikit menjadi pemicu minat beli barang bekas yang terjangkau walau bekas yang masih bagus dan layak pakai disini namun dinegara asalnya itu adalah sampah bagi mereka,barang beka diipor sama aja memb sampah negara ase diperju belikan dinegara menguntungkan bagi importir karna kemampuan daya beli rakyat dipengaruhi gaji pendapatan sangat sedikit menjadi pemicu minat beli barang beka terjangkau beka masih bagu layak pakai disini dinegara asalnya sampah bagi
H7NnXaQkG4w,@miskel7568,"Ternyata ohh ternyata penghancur industri tekstil di negara ini adalah mafia impor ilegal menjadi legal melalui pintu beacukai Indonesia,korbanya usaha kecil dan menengah memiliki pesaing dengan menjatuhkan harga jual produk tekstil Indonesia yang kurang pembeliinya.",0,2025-10-30T02:26:31Z,Ternyata ohh ternyata penghancur industri tekstil di negara ini adalah mafia impor ilegal menjadi legal melalui pintu beacukai Indonesia korbanya usaha kecil dan menengah memiliki pesaing dengan menjatuhkan harga jual produk tekstil Indonesia yang kurang pembeliinya,ternyata ohh ternyata penghancur industri tekstil negara mafia impor ileg menjadi legal melalui pintu beacukai indonesia korbanya usaha kecil menengah memiliki pesa menjatuhkan harga jual produk tekstil indonesia kurang pembeliinya
H7NnXaQkG4w,@agamputraputra8833,Mentri perdagangan dan aparat terlibat diperiksa juga,21,2025-10-30T01:56:36Z,Mentri perdagangan dan aparat terlibat diperiksa juga,mentri perdagangan aparat terlibat diperiksa
H7NnXaQkG4w,@kurirpolman,"Cocok memang bea cukai, KPK,POLRI,pengadilan,HAM,BPK, BUMN,PERINDUSTRIAN WAJIB DIBAWAH NAUNGAN PAK PURBAYA…. KALAU PERLU GANTI SEMUA PEGAWAINYA DIGANTI DENGAN ORG2 amanah.. banyak tuu yg bisa kerjakan yg takut korupsi salah satunya anak2 muda ex santri yg cerdas lean lincah dan ikhlas bekerja klu perlu turun tangan ganti mereka semua jalan satu2 nya 99% berhasil….",0,2025-10-30T01:27:29Z,Cocok memang bea cukai KPK POLRI pengadilan HAM BPK BUMN PERINDUSTRIAN WAJIB DIBAWAH NAUNGAN PAK PURBAYA KALAU PERLU GANTI SEMUA PEGAWAINYA DIGANTI DENGAN ORG2 amanah banyak tuu yg bisa kerjakan yg takut korupsi salah satunya anak2 muda ex santri yg cerdas lean lincah dan ikhlas bekerja klu perlu turun tangan ganti mereka semua jalan satu2 nya 99 berhasil,cocok memang bea cukai kpk polri pengadilan ham bpk bumn perindustrian wajib dibawah naungan pak purbaya kalau perlu ganti semua pegawainya diganti org amanah banyak tuu bisa kerjakan takut korupsi salah satunya anak muda santri cerda lean lincah ikhla bekerja klu perlu turun tangan ganti semua jalan satu nya berhasil
H7NnXaQkG4w,@TonoDjumartono-po8rd,Sikat elite politik moral bejat.😅,1,2025-10-30T00:59:03Z,Sikat elite politik moral bejat,sikat elit politik moral bejat
H7NnXaQkG4w,@XaliLello,untuk mengatasi impor baju bekas sebaiknya kita harus memperbaiki. kualitas produksi kita misalnya 1 kualitas tekstilnya. 2 kualitas kompeksinya. mksh,1,2025-10-30T00:45:43Z,untuk mengatasi impor baju bekas sebaiknya kita harus memperbaiki kualitas produksi kita misalnya 1 kualitas tekstilnya 2 kualitas kompeksinya mksh,mengatasi impor baju beka sebaiknya haru memperbaiki kualita produksi misalnya kualita tekstilnya kualita kompeksinya mksh
H7NnXaQkG4w,@RafiArrasyid-br7gf,JOKOWI LAH MAFIA BESARNYA,1,2025-10-30T00:26:35Z,JOKOWI LAH MAFIA BESARNYA,jokowi lah mafia besarnya
H7NnXaQkG4w,@audione6219,"Setuju yang disampaikan pak Ichsan Nurdin Noorsy, Purbaya didepan  kamera jago cuap2 dan menikmati ketenarannya didukung netizen  dengan gaya koboinya, tapi instansi di kementriannya masih berantakan  apalagi bea cukai sampai saat ini belum ada tindakan nyata",1,2025-10-30T00:24:19Z,Setuju yang disampaikan pak Ichsan Nurdin Noorsy Purbaya didepan kamera jago cuap2 dan menikmati ketenarannya didukung netizen dengan gaya koboinya tapi instansi di kementriannya masih berantakan apalagi bea cukai sampai saat ini belum ada tindakan nyata,setuju disampaikan pak ichsan nurdin noorsi purbaya didepan kamera jago cuap menikmati ketenarannya didukung netizen gaya koboinya instansi kementriannya masih berantakan apalagi bea cukai saat belum tindakan nyata
H7NnXaQkG4w,@YulMan-gh8td,Memang indonesia sudah terlalu Fara mafia mafia semua fejabat lama tidak dafat di fercaya lagi afa di pemerintahan 1othn fak jokoui  sangat Fara fulau saja di jual siafa mafia nya,1,2025-10-30T00:20:41Z,Memang indonesia sudah terlalu Fara mafia mafia semua fejabat lama tidak dafat di fercaya lagi afa di pemerintahan 1othn fak jokoui sangat Fara fulau saja di jual siafa mafia nya,memang indonesia terlalu fara mafia mafia semua fejabat lama tidak dafat fercaya afa pemerintahan othn fak jokoui sangat fara fulau jual siafa mafia nya
H7NnXaQkG4w,@safriadigucci9588,"Aputasi semua,ganti degan yang baik",1,2025-10-29T23:46:53Z,Aputasi semua ganti degan yang baik,aputasi semua ganti degan baik
H7NnXaQkG4w,@arifinarifin773,Memotong generasi artinya perubahan aturan hukum secara mendasar dan penegakan hukum tegas benar seperti yang saat ini dilakukan oleh presiden Prabowo Subianto,1,2025-10-29T23:44:36Z,Memotong generasi artinya perubahan aturan hukum secara mendasar dan penegakan hukum tegas benar seperti yang saat ini dilakukan oleh presiden Prabowo Subianto,memotong generasi artinya perubahan aturan hukum secara mendasar penegakan hukum tega benar seperti saat dilakukan presiden prabowo subianto
H7NnXaQkG4w,@KoyongsekayuKoyong,Kalau Mentri ekonom yg lama tak di ganti.sia sia?udah tahu kerjanya?coba ganti dg.ibu susi.mendag.menpeg.irsan nursi.oast kreen,1,2025-10-29T22:51:57Z,Kalau Mentri ekonom yg lama tak di ganti sia sia udah tahu kerjanya coba ganti dg ibu susi mendag menpeg irsan nursi oast kreen,kalau mentri ekonom lama tak ganti sia sia udah tahu kerjanya coba ganti ibu susi mendag menpeg irsan nursi oast kreen
H7NnXaQkG4w,@KoyongsekayuKoyong,Irshan nurdin.mantab jadi perdagangan.biar nyambung dg purbaya,2,2025-10-29T22:48:00Z,Irshan nurdin mantab jadi perdagangan biar nyambung dg purbaya,irshan nurdin mantab jadi perdagangan biar nyambung purbaya
H7NnXaQkG4w,@KoyongsekayuKoyong,Yg namanya impor.harusnya beacukai yg paling mengetahui barang masuk,0,2025-10-29T22:47:00Z,Yg namanya impor harusnya beacukai yg paling mengetahui barang masuk,namanya impor harusnya beacukai pale mengetahui barang masuk
H7NnXaQkG4w,@KoyongsekayuKoyong,Yg jelas yg bertanggung jawab Mentri perdagangan.pihak keamanan?kalau memang elegal??,0,2025-10-29T22:45:51Z,Yg jelas yg bertanggung jawab Mentri perdagangan pihak keamanan kalau memang elegal,jela bertanggung jawab mentri perdagangan pihak keamanan kalau memang eleg
H7NnXaQkG4w,@kiosvendingmachinejakarta,"Dipastikan semua menteri saat ini bermain dibelakang kebijakan, seharusnya menteri perdagangan jelas memberi aturan ketat barang2 yg akan diperdagangkan di pasar apakah barang dengan status legal atau ilegal? Karena bila ilegal jelas menghancurkan produk dalam negeri dan pengurangan pendapatan negara melalui pajak, ini yg nanti akan dibasmi menteri keuangan kedepannya.",0,2025-10-29T22:38:18Z,Dipastikan semua menteri saat ini bermain dibelakang kebijakan seharusnya menteri perdagangan jelas memberi aturan ketat barang2 yg akan diperdagangkan di pasar apakah barang dengan status legal atau ilegal Karena bila ilegal jelas menghancurkan produk dalam negeri dan pengurangan pendapatan negara melalui pajak ini yg nanti akan dibasmi menteri keuangan kedepannya,dipastikan semua menteri saat bermain dibelakang kebijakan seharusnya menteri perdagangan jela memberi aturan ketat barang diperdagangkan pasar apakah barang statu legal ileg ileg jela menghancurkan produk negeri pengurangan pendapatan negara melalui pajak nanti dibasmi menteri keuangan kedepannya
H7NnXaQkG4w,@MuhammadzidanYusuf,Ichsan nudin kenapa ga di pake oleh pemerintah ya padahal pinter dan jujur tegas,0,2025-10-29T22:30:17Z,Ichsan nudin kenapa ga di pake oleh pemerintah ya padahal pinter dan jujur tegas,ichsan nudin kenapa pake pemerintah padah pinter jujur tega
H7NnXaQkG4w,@deskav7793,"Ada apa dengan Telkom, Pertamina dan PLN? Kok katanya asetnya mau dijual",0,2025-10-29T21:50:21Z,Ada apa dengan Telkom Pertamina dan PLN Kok katanya asetnya mau dijual,apa telkom pertamina pln kok katanya asetnya mau dijual
H7NnXaQkG4w,@muntahaljaza2307,"Saya hanya bisa bantu do'a saja pak, semoga Indonesia bisa semakin bersih",0,2025-10-29T21:14:55Z,Saya hanya bisa bantu do a saja pak semoga Indonesia bisa semakin bersih,hanya bisa bantu pak semoga indonesia bisa semakin bersih
H7NnXaQkG4w,@daddykeren9924,"NEGARA RUGI RATUSAN TRILIUN HANYA DARI SATU KERJAAN SAJA YAITU AKTIFASI SIGNAL UNTUK PONSEL HP BLACK MARKET.

ADA LEBIH DARI 20 JUTA UNIT HP BLACK MARKET YANG MASUK KE INDONESIA. SATU KALI AKTIFASI ILEGAL USER MEMBAYAR KURANG LEBIH 200.000 UNTUK 3 BLN. JIKA DITOTAL DALAM 1 TAHUN NEGARA KEBOCORAN UANG 40T X 4= 160 TRILIUN / TAHUN YANG DIGELAPKAN DARI SATU KERJAAN KECIL SAJA.

PURBAYA HARUS MELEK SIAPA PELAKU KASUS INI. SEGERA USUT PEGAWAI BEA CUKAI YANG BERMASALAH DAN TERLIBAT MERUGIKAN UANG NEGARA.",0,2025-10-29T18:08:55Z,NEGARA RUGI RATUSAN TRILIUN HANYA DARI SATU KERJAAN SAJA YAITU AKTIFASI SIGNAL UNTUK PONSEL HP BLACK MARKET ADA LEBIH DARI 20 JUTA UNIT HP BLACK MARKET YANG MASUK KE INDONESIA SATU KALI AKTIFASI ILEGAL USER MEMBAYAR KURANG LEBIH 200 000 UNTUK 3 BLN JIKA DITOTAL DALAM 1 TAHUN NEGARA KEBOCORAN UANG 40T X 4 160 TRILIUN TAHUN YANG DIGELAPKAN DARI SATU KERJAAN KECIL SAJA PURBAYA HARUS MELEK SIAPA PELAKU KASUS INI SEGERA USUT PEGAWAI BEA CUKAI YANG BERMASALAH DAN TERLIBAT MERUGIKAN UANG NEGARA,negara rugi ratusan triliun hanya satu kerjaan aktifasi signal ponsel black market lebih juta unit black market masuk indonesia satu kali aktifasi ileg user membayar kurang lebih bln ditot tahun negara kebocoran uang triliun tahun digelapkan satu kerjaan kecil purbaya haru melek siapa pelaku kasu segera usut pegawai bea cukai bermasalah terlibat merugikan uang negara
H7NnXaQkG4w,@TITOETNUGRAHA-o5x,HUKUMAN MATI JLN SATU-SATUNYA!!! GX ADA KOMPROMI.,0,2025-10-29T16:12:50Z,HUKUMAN MATI JLN SATU SATUNYA GX ADA KOMPROMI,hukuman mati jln satu satunya kompromi
H7NnXaQkG4w,@BambangWidoyoko-g5p,Tangkap proses hukum bea cukai dan pajak,0,2025-10-29T10:11:45Z,Tangkap proses hukum bea cukai dan pajak,tangkap prose hukum bea cukai pajak
H7NnXaQkG4w,@adityanpermana3561,In Purbaya we trust,0,2025-10-29T10:09:36Z,In Purbaya we trust,purbaya trust
H7NnXaQkG4w,@VeriBaliRoads,"kenapa malah nyalahin pak purbaya ya, beliau lho cuma menteri ekonomi.. ga bisa semua hal.. beliau juga sering ngomong hanya akan berjalan di koridor nya sendiri.",0,2025-10-29T09:42:01Z,kenapa malah nyalahin pak purbaya ya beliau lho cuma menteri ekonomi ga bisa semua hal beliau juga sering ngomong hanya akan berjalan di koridor nya sendiri,kenapa malah nyalahin pak purbaya beliau lho cuma menteri ekonomi bisa semua hal beliau sere ngomong hanya berjalan koridor nya sendiri
H7NnXaQkG4w,@aikoyunichi-m7g,Kalau saya lihat yang namanya Ichsanuddin Noorsy ini pintar pemikirannya..,0,2025-10-29T09:34:31Z,Kalau saya lihat yang namanya Ichsanuddin Noorsy ini pintar pemikirannya,kalau lihat namanya ichsanuddin noorsi pintar pemikirannya
H7NnXaQkG4w,@Avri_09,"Mantap, biar ekonomi lokal bisa bergerak",5,2025-10-29T08:47:58Z,Mantap biar ekonomi lokal bisa bergerak,mantap biar ekonomi lokal bisa bergerak
H7NnXaQkG4w,@doddymarantha7747,Negara calo,0,2025-10-29T07:10:40Z,Negara calo,negara calo
H7NnXaQkG4w,@alankardiansyah4410,Mendingan beli produk anak bangsa,0,2025-10-29T07:10:21Z,Mendingan beli produk anak bangsa,mendingan beli produk anak bangsa
H7NnXaQkG4w,@alankardiansyah4410,Iya sih ngapain ya beli baju bekas dr luar padahal pakaian buatan anak negri bagus bagus murah lagi,0,2025-10-29T07:09:50Z,Iya sih ngapain ya beli baju bekas dr luar padahal pakaian buatan anak negri bagus bagus murah lagi,iya sih ngapain beli baju beka luar padah pakaian buatan anak negri bagu bagu murah
H7NnXaQkG4w,@Icatriana-m9e,Lanjutkan pak Purbaya libas semua,0,2025-10-29T06:10:08Z,Lanjutkan pak Purbaya libas semua,lanjutkan pak purbaya liba semua
H7NnXaQkG4w,@kicauindah4526,Di kehawatirkan pak purbaya sudah menjadi Singa Tapi pak prabowo melempem,5,2025-10-29T05:36:56Z,Di kehawatirkan pak purbaya sudah menjadi Singa Tapi pak prabowo melempem,kehawatirkan pak purbaya menjadi singa pak prabowo melempem
H7NnXaQkG4w,@nabilnazmi1668,"INTI NYA UNTUK MEMAJUKAN EKONOMI ITU MUDAH.YANG SUSAH MEMPERBAIKI AHLAK MASING""PARA PEJABAT",2,2025-10-29T05:05:07Z,INTI NYA UNTUK MEMAJUKAN EKONOMI ITU MUDAH YANG SUSAH MEMPERBAIKI AHLAK MASING PARA PEJABAT,inti nya memajukan ekonomi mudah susah memperbaiki ahlak mase para pejabat
H7NnXaQkG4w,@oboaliita6376,"BPK Ikhsanudin norsi harusnya 
Berada dalam kabinet BPK presiden Prabowo",3,2025-10-29T04:29:10Z,BPK Ikhsanudin norsi harusnya Berada dalam kabinet BPK presiden Prabowo,bpk ikhsanudin norsi harusnya berada kabinet bpk presiden prabowo
H7NnXaQkG4w,@rajahbanjur2494,Pak iksan dia hebat bicara angkat dia jadi mentari perdagangan,18,2025-10-29T04:25:42Z,Pak iksan dia hebat bicara angkat dia jadi mentari perdagangan,pak iksan hebat bicara angkat jadi mentari perdagangan
H7NnXaQkG4w,@KartiAyu-j3o,"Maasyaa Allah...Pak Fuad bawazier ini kok awet banget ya,jadi mentri dari jaman Mbah harto tapi masih terlihat sehat bugar.",5,2025-10-29T04:13:04Z,Maasyaa Allah Pak Fuad bawazier ini kok awet banget ya jadi mentri dari jaman Mbah harto tapi masih terlihat sehat bugar,maasyaa allah pak fuad bawazi kok awet banget jadi mentri jaman mbah harto masih terlihat sehat bugar
H7NnXaQkG4w,@tokokoeu6736,Semenjak Purbaya membuka data harga gas LPG 3KG dulu di bontang gas 3kg 31 sekarang jadi 21 gilee mafianya ambil duit 10rebu,9,2025-10-29T03:50:00Z,Semenjak Purbaya membuka data harga gas LPG 3KG dulu di bontang gas 3kg 31 sekarang jadi 21 gilee mafianya ambil duit 10rebu,semenjak purbaya membuka data harga ga lpg dulu bontang ga sekarang jadi gile mafianya ambil duit rebu
H7NnXaQkG4w,@MTayudin,"Nice debat, Good👍👍👍",3,2025-10-29T03:38:30Z,Nice debat Good,nice debat good
H7NnXaQkG4w,@AxcelCell-y6v4n,Kalian cuman pintar bicara.hey ketahuilah.memberantas kerupsi.nyawa taruhannya bos bos yg cuman pintar ngmong itu.,1,2025-10-29T03:32:45Z,Kalian cuman pintar bicara hey ketahuilah memberantas kerupsi nyawa taruhannya bos bos yg cuman pintar ngmong itu,kalian cuman pintar bicara hey ketahuilah memberanta kerupsi nyawa taruhannya bo bo cuman pintar ngmong
