video_id,author,comment,like_count,published
H7NnXaQkG4w,@Misbahul-,Mau masukin baju bekas ke RI sebanyak mungkin😂😂😂😅biar hancur UMKM.....negara urus masalah sampah aja g beres2....gmn gak hancur lebur usaha,0,2025-10-31T04:26:26Z
H7NnXaQkG4w,@MarsudiAmd,"Rubah aja aturan, yg melanggar tangkap",0,2025-10-31T03:44:34Z
H7NnXaQkG4w,@alexsalapan6329,"Ini AWALNYA ulah si ZUKIFLI HASAN (Mentri Perdagangan zaman JOKOWI).
Dia yg BIKIN ATURAN agar IMPOR ILLEGAL itu BOLEH",0,2025-10-31T02:49:36Z
H7NnXaQkG4w,@Tenjoleat,"Dengan hadirnya pa purbaya,Sekarang rakyat mulai punya mimpi dan harapan.",0,2025-10-31T01:34:36Z
H7NnXaQkG4w,@muddinlimbong3742,"Berarti selama jaman jokowidodo, sampai saat ini pk prabowa, mentri perdagangan, Kok ngk ada eksien kerjanya, apa mungkin memelihara ilegal keluar masuk barang dgn sengaja? Mentri perdagangan penting serius di kpk kan(di periksa).",0,2025-10-31T00:17:59Z
H7NnXaQkG4w,@STORY_SUPERPERSON,Kejujurannya nurudin... Tooop,0,2025-10-30T23:01:15Z
H7NnXaQkG4w,@gibrantv4254,Baju bekas juga byk peminat 😂😂,0,2025-10-30T15:52:50Z
H7NnXaQkG4w,@muhammadmursal6298,BENAR 100.000 %,0,2025-10-30T15:20:25Z
H7NnXaQkG4w,@sahilhanifmuazzar5299,Semoga Pak Ikhsan d panggil Pak Prabowo untuk membantu kerja Pak Purbaya kalau melihat dari pengetahuan dan kepribadian nya.,0,2025-10-30T15:03:00Z
H7NnXaQkG4w,@sahilhanifmuazzar5299,Mantap  hajar,0,2025-10-30T14:58:24Z
H7NnXaQkG4w,@newtechnology7181,Bisa jadi Pejabatnya berubah menjadi mafia yang tak sadar diri membuat kebijakan melawan hukum,0,2025-10-30T14:58:20Z
H7NnXaQkG4w,@burungmbahkung,Demi keamanan Pak purbaya harus dapat pengawalan khusus,0,2025-10-30T14:45:47Z
H7NnXaQkG4w,@nopnopp7,mantap gas terus pak... jangan biarkan mafia dan elit politik mencuri uang rakyat,0,2025-10-30T14:38:41Z
H7NnXaQkG4w,@AsmanAsman-p7c,Setelah Menkeu di era Jokowi lengser dan pak Purbaya datang rakyat mata nya terbuka.betapa bobrok nya di era presiden jokowi,0,2025-10-30T13:42:30Z
H7NnXaQkG4w,@inodohc1404,dgn alasan buat keuntungan sosia uang negara di hambur hamburkan klo gini terus kapan negara bisa maju untung bpk presiden waspada klo bisa semua elemen harus kompak lawan pemborosan,0,2025-10-30T12:57:28Z
H7NnXaQkG4w,@MurhabanBatam,Bagaimana dgn keberadaan indomaret Alfamart juga mematikan UMKM di masyrakat tolong di repormasi di samping itu konsumen kalau belanja kantong kresek minta tambahan harga 300  rupiah,0,2025-10-30T12:44:19Z
H7NnXaQkG4w,@teguhkarnowidodo5263,nilainya bisa jadi lebih besar dr 10.080 T krn terjadi jangka waktu 10 th ditambah era dr rejim suharto - sby bisa ditracking rekam data transaksi digitalnya pasti ada miss invoicing ekport-improt komoditi...,0,2025-10-30T12:26:24Z
H7NnXaQkG4w,@LindaS-z1n,P PURBAYA rakyat bersamamu.. Sehat selalu Pak,0,2025-10-30T12:20:19Z
H7NnXaQkG4w,@wahyuseven518,Pemeriksaan menri lain urusan KPK lah ..masa purbaya suruh usut,0,2025-10-30T12:18:09Z
H7NnXaQkG4w,@MhdkhalidPmh,INTINYA MEDIA PERS HARUS LEBIH BANYAK MENGUSUT TUNTAS SETIAP PEMBERITAAN & JGN KALAH DENGAN MEDIA SOSIA,0,2025-10-30T12:12:43Z
H7NnXaQkG4w,@MinthiSarminthi,Indonesia semua ada kenapa inporl ..,0,2025-10-30T11:58:30Z
H7NnXaQkG4w,@refauziemran8648,"Di putih kan saja, sama dengan tipo saliro, itu kan adat Jawa, akhirnya semua nya ngak jelas aturan main nya.",0,2025-10-30T10:49:25Z
H7NnXaQkG4w,@KucingSora,Ganti mentri perekonomian nya sama menteri perdagangan nya,0,2025-10-30T09:44:49Z
H7NnXaQkG4w,@afarerumara200,Fuad Bawazier jadi menteri ketika saya masih SMP,0,2025-10-30T09:39:45Z
H7NnXaQkG4w,@RamitoRamlan-mt5pj,Mantaf Bro . Sikat Habis Mafia nya . Jangan Takut Maju Terus Pantang Mundur .,6,2025-10-30T09:08:07Z
H7NnXaQkG4w,@NengahKonder,"IND sejahtera?.
Prabowo harus bentuk ""dewan revolusi"".",0,2025-10-30T06:20:04Z
H7NnXaQkG4w,@rofinadau8405,Mantan menkeu gak bisa  ngatasin,0,2025-10-30T05:43:58Z
H7NnXaQkG4w,@rofinadau8405,Bea Cukai banyak tikus got,0,2025-10-30T05:42:08Z
H7NnXaQkG4w,@rofinadau8405,Satu kata negara ini di kuasai MAFIA kelas kakap & KORUPTOR,0,2025-10-30T05:41:20Z
H7NnXaQkG4w,@mastolatole6207,Kalau ada pejabat atau orang yg terhubung dgn partai takkan sependapat dgn para analisis krn dia itu juga bagian dr mafia itu sendiri.,0,2025-10-30T05:22:58Z
H7NnXaQkG4w,@WahyudiYudistiraYudi,Emng bener kalau ekspor impor itu bea cukai yg  atur keluar masuk barang ke negara..bea cukai nya kalau otak nya  eror tidak akan beres,1,2025-10-30T05:19:19Z
H7NnXaQkG4w,@dendiskustyawarno6669,"Ijin berpendapat saya dari masyarakat bodoh😅, 
Sistem pemerintahan di negara Indonesia sudah di buat canggih dll tapi dilanggar sendiri, terus kesalahan kesalahan di maklumi. Akhirnya jadi kultur budaya.
KAMI BUTUH PEMIMPIN ING NGARSO SUNG TULODHO ING MADYO MANGUN KARSO TUT WURI HANDAYANI.",1,2025-10-30T05:12:30Z
H7NnXaQkG4w,@SayyidRBahyudiMuhammadWahyuddi,"Satu ajah bisa sikat 10.000 T lama lama hutang Indonesia dibawah kepemimpinan bapak presiden RI Prabowo Subianto bisa lunas jangka 2 tahun ini mah dan stop hutang LG.
Dan buat yg merasa bikin hutang RI selama 10 tahun ke belakang,kalo Indonesia sudah bersih dan hutang,demi Alloh anda Oknum oknum kaga usah baik baikin pak Prabowo Subianto dan jangan ngomong di publik di media sosial seolah kaga punya Dosa karena merasa aman baik adem sejahtera Indonesia ku(nanti saat LG begini oknum2 jangan bicara SPT yg sy larang).
Saya paling jago membaca akurasi dan akurat hal disaat baik Oknum oknum bakal ngomong seperti apa?
diSaat ekonomi RI tidak baik baik saja para oknum merapat ke para munafik para oknum koruptor.
Intinya buat yang merasa ajah yaitu Oknum TDK usah bicara di publik nanti (2 tahun lagi/2028) disaat Indonesia makin baik adem sejahtera,jika benar dr skrg akhir 2025 menyita uang korupsi lebih dr 10.000 triliun dan terus mensita ber triliunan uang yg di korupsi koruptor maka kelak pasti makin indah 2028 setidaknya Hutang Indonesia lunas..apa yg ditinggalkan Jokowi 10 tahun'.

Jangan saat Indonesia baik makin indah eh oknum2 cari muka di presiden dan di publik media sosial,demi Alloh sy kaga ridho. Kalo mau Bener Bener baik depan belakang tidak munafik TDK manipulator ya dr skrg skrg saja✍️kamis 30 Oktober 2025",1,2025-10-30T04:08:04Z
H7NnXaQkG4w,@syarifuddinudin1992,Prabocor 11 12 dgn Jokowi...koruptor d ampuni kasihan KPD anak dan klrganya,1,2025-10-30T04:02:21Z
H7NnXaQkG4w,@adriansyahpapa2356,Pejabat sudah jadi mafia bagaimana Indonesia bisa maju kalau tidak di besihkan pejabat yang berkelakuan Mafia,0,2025-10-30T03:55:20Z
H7NnXaQkG4w,@orlandotigatv754,Kuncinya di beacukai..klau mafia nya bnyak disitu jngan harap berhenti barang ilegal,0,2025-10-30T03:48:33Z
H7NnXaQkG4w,@Sugiono-69,Sdh saatnya pegawai bea cukai yg bagus kinerjanya diberi senjata api yg canggih,0,2025-10-30T03:45:37Z
H7NnXaQkG4w,@MichaelRodney-l6h,"udah baca belum? Purboyo bebaskan derah ngutang. Itu ada ribuan daeah di Indo. 

Suharto ngutang USD 68 miyar saja, USD naik tajam dari 1 US = Rp 7.5  jadi 1 USD = Rp 16.800 sehingga hutangnya naik gila2an dlm Rp. Ketika di minta pertanggung jawabannya, dia milih mati.

Lah ini ribuan kepala daerah di bebasin ngutang.

KPK, Kejaksaan, polisi dan hakim serta pengacara bakalan banjir duit dari kasus2 korupsi ribuan kepala daerah yg di bebasin ngutang.

Habis ngutang, ramai2 kabur ke negara tetangga.

Terus yg bayar siapa kalau kepala daerah korup ramai2?

Satu kepala negara saja INdo hutangnya sdh USd 450 milyar. Apalagi ini ribuan kepala daerah?

Kalau ribuan kepala daerah ngutang, siapa yg ngawasin oligkarhi dan regime Prabowo?

Rp 200 trilyun saja gak berbekas, apa lagi ini di bebasin suruh ngutang?",0,2025-10-30T02:58:09Z
H7NnXaQkG4w,@anyaniapele4654,Baju bekas impor bikin banyak dampak karena memang itu sampah2 luar negeri di jual di sini,0,2025-10-30T02:57:09Z
H7NnXaQkG4w,@italyshopmarosthrift9845,Kesimoulany semua ulah diperintahan jokowi,0,2025-10-30T02:38:21Z
H7NnXaQkG4w,@miskel7568,Barang bekas diipor sama aja kita membeli sampah negara asing untuk diperjual belikan dinegara kita yang menguntungkan bagi importir karna kemampuan daya beli rakyat dipengaruhi oleh gaji dan pendapatan yang sangat sedikit menjadi pemicu minat beli barang bekas yang terjangkau walau bekas yang masih bagus dan layak pakai disini namun dinegara asalnya itu adalah sampah bagi mereka.,0,2025-10-30T02:32:12Z
H7NnXaQkG4w,@miskel7568,"Ternyata ohh ternyata penghancur industri tekstil di negara ini adalah mafia impor ilegal menjadi legal melalui pintu beacukai Indonesia,korbanya usaha kecil dan menengah memiliki pesaing dengan menjatuhkan harga jual produk tekstil Indonesia yang kurang pembeliinya.",0,2025-10-30T02:26:31Z
H7NnXaQkG4w,@agamputraputra8833,Mentri perdagangan dan aparat terlibat diperiksa juga,21,2025-10-30T01:56:36Z
H7NnXaQkG4w,@kurirpolman,"Cocok memang bea cukai, KPK,POLRI,pengadilan,HAM,BPK, BUMN,PERINDUSTRIAN WAJIB DIBAWAH NAUNGAN PAK PURBAYA…. KALAU PERLU GANTI SEMUA PEGAWAINYA DIGANTI DENGAN ORG2 amanah.. banyak tuu yg bisa kerjakan yg takut korupsi salah satunya anak2 muda ex santri yg cerdas lean lincah dan ikhlas bekerja klu perlu turun tangan ganti mereka semua jalan satu2 nya 99% berhasil….",0,2025-10-30T01:27:29Z
H7NnXaQkG4w,@TonoDjumartono-po8rd,Sikat elite politik moral bejat.😅,1,2025-10-30T00:59:03Z
H7NnXaQkG4w,@XaliLello,untuk mengatasi impor baju bekas sebaiknya kita harus memperbaiki. kualitas produksi kita misalnya 1 kualitas tekstilnya. 2 kualitas kompeksinya. mksh,1,2025-10-30T00:45:43Z
H7NnXaQkG4w,@RafiArrasyid-br7gf,JOKOWI LAH MAFIA BESARNYA,1,2025-10-30T00:26:35Z
H7NnXaQkG4w,@audione6219,"Setuju yang disampaikan pak Ichsan Nurdin Noorsy, Purbaya didepan  kamera jago cuap2 dan menikmati ketenarannya didukung netizen  dengan gaya koboinya, tapi instansi di kementriannya masih berantakan  apalagi bea cukai sampai saat ini belum ada tindakan nyata",1,2025-10-30T00:24:19Z
H7NnXaQkG4w,@YulMan-gh8td,Memang indonesia sudah terlalu Fara mafia mafia semua fejabat lama tidak dafat di fercaya lagi afa di pemerintahan 1othn fak jokoui  sangat Fara fulau saja di jual siafa mafia nya,1,2025-10-30T00:20:41Z
H7NnXaQkG4w,@safriadigucci9588,"Aputasi semua,ganti degan yang baik",1,2025-10-29T23:46:53Z
H7NnXaQkG4w,@arifinarifin773,Memotong generasi artinya perubahan aturan hukum secara mendasar dan penegakan hukum tegas benar seperti yang saat ini dilakukan oleh presiden Prabowo Subianto,1,2025-10-29T23:44:36Z
H7NnXaQkG4w,@KoyongsekayuKoyong,Kalau Mentri ekonom yg lama tak di ganti.sia sia?udah tahu kerjanya?coba ganti dg.ibu susi.mendag.menpeg.irsan nursi.oast kreen,1,2025-10-29T22:51:57Z
H7NnXaQkG4w,@KoyongsekayuKoyong,Irshan nurdin.mantab jadi perdagangan.biar nyambung dg purbaya,2,2025-10-29T22:48:00Z
H7NnXaQkG4w,@KoyongsekayuKoyong,Yg namanya impor.harusnya beacukai yg paling mengetahui barang masuk,0,2025-10-29T22:47:00Z
H7NnXaQkG4w,@KoyongsekayuKoyong,Yg jelas yg bertanggung jawab Mentri perdagangan.pihak keamanan?kalau memang elegal??,0,2025-10-29T22:45:51Z
H7NnXaQkG4w,@kiosvendingmachinejakarta,"Dipastikan semua menteri saat ini bermain dibelakang kebijakan, seharusnya menteri perdagangan jelas memberi aturan ketat barang2 yg akan diperdagangkan di pasar apakah barang dengan status legal atau ilegal? Karena bila ilegal jelas menghancurkan produk dalam negeri dan pengurangan pendapatan negara melalui pajak, ini yg nanti akan dibasmi menteri keuangan kedepannya.",0,2025-10-29T22:38:18Z
H7NnXaQkG4w,@MuhammadzidanYusuf,Ichsan nudin kenapa ga di pake oleh pemerintah ya padahal pinter dan jujur tegas,0,2025-10-29T22:30:17Z
H7NnXaQkG4w,@deskav7793,"Ada apa dengan Telkom, Pertamina dan PLN? Kok katanya asetnya mau dijual",0,2025-10-29T21:50:21Z
H7NnXaQkG4w,@muntahaljaza2307,"Saya hanya bisa bantu do'a saja pak, semoga Indonesia bisa semakin bersih",0,2025-10-29T21:14:55Z
H7NnXaQkG4w,@daddykeren9924,"NEGARA RUGI RATUSAN TRILIUN HANYA DARI SATU KERJAAN SAJA YAITU AKTIFASI SIGNAL UNTUK PONSEL HP BLACK MARKET.

ADA LEBIH DARI 20 JUTA UNIT HP BLACK MARKET YANG MASUK KE INDONESIA. SATU KALI AKTIFASI ILEGAL USER MEMBAYAR KURANG LEBIH 200.000 UNTUK 3 BLN. JIKA DITOTAL DALAM 1 TAHUN NEGARA KEBOCORAN UANG 40T X 4= 160 TRILIUN / TAHUN YANG DIGELAPKAN DARI SATU KERJAAN KECIL SAJA.

PURBAYA HARUS MELEK SIAPA PELAKU KASUS INI. SEGERA USUT PEGAWAI BEA CUKAI YANG BERMASALAH DAN TERLIBAT MERUGIKAN UANG NEGARA.",0,2025-10-29T18:08:55Z
H7NnXaQkG4w,@TITOETNUGRAHA-o5x,HUKUMAN MATI JLN SATU-SATUNYA!!! GX ADA KOMPROMI.,0,2025-10-29T16:12:50Z
H7NnXaQkG4w,@BambangWidoyoko-g5p,Tangkap proses hukum bea cukai dan pajak,0,2025-10-29T10:11:45Z
H7NnXaQkG4w,@adityanpermana3561,In Purbaya we trust,0,2025-10-29T10:09:36Z
H7NnXaQkG4w,@VeriBaliRoads,"kenapa malah nyalahin pak purbaya ya, beliau lho cuma menteri ekonomi.. ga bisa semua hal.. beliau juga sering ngomong hanya akan berjalan di koridor nya sendiri.",0,2025-10-29T09:42:01Z
H7NnXaQkG4w,@aikoyunichi-m7g,Kalau saya lihat yang namanya Ichsanuddin Noorsy ini pintar pemikirannya..,0,2025-10-29T09:34:31Z
H7NnXaQkG4w,@Avri_09,"Mantap, biar ekonomi lokal bisa bergerak",5,2025-10-29T08:47:58Z
H7NnXaQkG4w,@doddymarantha7747,Negara calo,0,2025-10-29T07:10:40Z
H7NnXaQkG4w,@alankardiansyah4410,Mendingan beli produk anak bangsa,0,2025-10-29T07:10:21Z
H7NnXaQkG4w,@alankardiansyah4410,Iya sih ngapain ya beli baju bekas dr luar padahal pakaian buatan anak negri bagus bagus murah lagi,0,2025-10-29T07:09:50Z
H7NnXaQkG4w,@Icatriana-m9e,Lanjutkan pak Purbaya libas semua,0,2025-10-29T06:10:08Z
H7NnXaQkG4w,@kicauindah4526,Di kehawatirkan pak purbaya sudah menjadi Singa Tapi pak prabowo melempem,5,2025-10-29T05:36:56Z
H7NnXaQkG4w,@nabilnazmi1668,"INTI NYA UNTUK MEMAJUKAN EKONOMI ITU MUDAH.YANG SUSAH MEMPERBAIKI AHLAK MASING""PARA PEJABAT",2,2025-10-29T05:05:07Z
H7NnXaQkG4w,@oboaliita6376,"BPK Ikhsanudin norsi harusnya 
Berada dalam kabinet BPK presiden Prabowo",3,2025-10-29T04:29:10Z
H7NnXaQkG4w,@rajahbanjur2494,Pak iksan dia hebat bicara angkat dia jadi mentari perdagangan,18,2025-10-29T04:25:42Z
H7NnXaQkG4w,@KartiAyu-j3o,"Maasyaa Allah...Pak Fuad bawazier ini kok awet banget ya,jadi mentri dari jaman Mbah harto tapi masih terlihat sehat bugar.",5,2025-10-29T04:13:04Z
H7NnXaQkG4w,@tokokoeu6736,Semenjak Purbaya membuka data harga gas LPG 3KG dulu di bontang gas 3kg 31 sekarang jadi 21 gilee mafianya ambil duit 10rebu,9,2025-10-29T03:50:00Z
H7NnXaQkG4w,@MTayudin,"Nice debat, Good👍👍👍",3,2025-10-29T03:38:30Z
H7NnXaQkG4w,@AxcelCell-y6v4n,Kalian cuman pintar bicara.hey ketahuilah.memberantas kerupsi.nyawa taruhannya bos bos yg cuman pintar ngmong itu.,1,2025-10-29T03:32:45Z
H7NnXaQkG4w,@AxcelCell-y6v4n,Sudah susa2 pemerintah memberantas koruptor dan barang ilegal.bukan mendukung malah di salahkan.pemerita sebelum2nya kenapa tidak di permasalahkan.sekarang ini orang pintar.paling banyak pintar ngomong saja.kalian jangan pintar kritik pemerintah.tapi bantu pemerintah merantas perusak bangsa ini.jamgan cuman duduk dan mengkritik.kerja bos.,5,2025-10-29T03:28:55Z
H7NnXaQkG4w,@BaharulHasan-n6n,Pak purbaya rajyat dibelakang pak pur,4,2025-10-29T03:12:02Z
H7NnXaQkG4w,@BaharulHasan-n6n,Pejabat yang jadi mafia  kebocoran Anggaran dan penyeludupan yang merugikan negara  itu adalah penghiatan  NegaraHukum mati saja,3,2025-10-29T03:11:05Z
H7NnXaQkG4w,@imronsyafeichenel264,Mentri terbaik sepanjang sejarah indonesia. Gila revolusi besar besaran . Pejabat indonesia di ajari cara bernegara yg benar,4,2025-10-29T02:58:13Z
H7NnXaQkG4w,@suhardisuhardi1001,Mengapa srimolyono dulu tidak memberantas?,1,2025-10-29T02:44:55Z
H7NnXaQkG4w,@WakApet-d6o,"BANYAK ORANG PINTAR, SEDIKIT YG BERANI  ???",1,2025-10-29T02:25:37Z
H7NnXaQkG4w,@infodaiking3835,"Banyak bukti negara2 yg berhasil merubah budaya birokrasi dan budaya korupsi.
Salah satunya adalah CHINA.
Semua merasa sulit dan enggan melakukan reformasi total karena selama ini PRESIDEN TIDAK KONSISTEN MEMBERANTAS KORUPSI,MALAH IKUTAN MENIKMATI HASIL KORUPSI BAHKAN LEBIH GILA LAGI PRESIDEN MENJADI SUTRADARANYA.",1,2025-10-29T02:13:37Z
H7NnXaQkG4w,@infodaiking3835,"Merubah Budaya Birokrasi tidak mungkin dilakukan?
“WHAT THE HELL”
Come on man..!!!!",0,2025-10-29T02:03:30Z
H7NnXaQkG4w,@Ahmad-e1d4e,"Rakyat uda muak dengan koruptor dan para mafia impor, hukum mati aja lah 😂",36,2025-10-29T01:58:08Z
H7NnXaQkG4w,@l람베쿠드w2025,"Heran sama bangsa ini, kalo  Mafia pasti ada Relawannya, Tapi orang yang berjuang untuk Rakyat malah ga ada Relawan sama sekali...  Bisa  disimpulkan ya??",16,2025-10-29T01:42:46Z
H7NnXaQkG4w,@delapan1-9,🎉 Zulkifli Hasan paling tidak bisa kerja 🎉,0,2025-10-29T01:39:36Z
H7NnXaQkG4w,@pran20000,Kalau limbah radio aktif kemarin yang rame apakah itu dari luar?,1,2025-10-29T01:33:38Z
H7NnXaQkG4w,@hermansugiarto719,Mafia nya dirjen pajak sebelum dan sebelum nya,2,2025-10-29T01:26:36Z
H7NnXaQkG4w,@yenalove1617,Menkeu ini ibarat patih gajah mada era majapahit siap tarung,19,2025-10-29T01:07:06Z
H7NnXaQkG4w,@ApidCidahu,Berati ini kuncinya di mendag😂😂,1,2025-10-29T00:17:00Z
H7NnXaQkG4w,@RUMAH_ANGGUR24,Betul sekali jgn libatkan baju wareng utk beranras segala bentuk penyelupan barang infor,11,2025-10-28T23:58:06Z
H7NnXaQkG4w,@indratosumantoro2659,"Indonesia sudah 50 tahun impor aspal, padahal Indonesia punya Aspal Buton.",47,2025-10-28T23:40:16Z
H7NnXaQkG4w,@alhaedaredar9563,"Indonesia gak maju2 kalau korupsi masih menjadi -jadi, para elit pejabatnya tidak ingin Indonesia menjadi negara maju, pejabat zholim",3,2025-10-28T23:39:31Z
H7NnXaQkG4w,@sahrumaj4637,"Kebijakan Purbaya itu benar karena :1.setiap ilegal harus di tindak. 2.kalau barang ilegal terus berjalan barang legal atau industri dalam negeri terhimpit. 3. Kalau ilegal dan legal tidak jelas pasti ada mafianya di bea dan cukai.4. menteri terkait harus melakukan kajian apa dampaknya setiap kegiatan terhadap negara dan rakyat 
Memang betul kata Purbaya ya malas-malasan aja tidak mau bekerja dengan serius. Sampai kapan Indonesia tak akan maju. Karena malas dan mafia sangat membudaya.",16,2025-10-28T23:36:21Z
H7NnXaQkG4w,@KangJakatea,"Kalau Rayat miskin senang banyak pakaian bekas di pasar, soalnya bagus lagian murah, punya duit lima puluh ribu udah bisa beli pakaian, sisanya buat beli nasi rampas ke warteg👍",3,2025-10-28T23:10:56Z
H7NnXaQkG4w,@KangJakatea,"Kalau pakaian bekas,seken di Tanjung Balai Karimun pun banyak di pasar puakang, tapi itu bagus buat rayat usaha, para pedagang, kalau ga boleh jaga ketat perbatasan Negara kita.",3,2025-10-28T23:07:49Z
H7NnXaQkG4w,@KangJakatea,"Huh kelamaan musiknya, ga usah pake lama musik pareasinya, langsung aja Berita gituh",0,2025-10-28T23:03:45Z
H7NnXaQkG4w,@Anyar-qy9oj,Ekspedisinya pakai punya siapa? Bisa banyak banget barang import masuk .punya gudang lagi.😂,1,2025-10-28T22:22:39Z
H7NnXaQkG4w,@Anyar-qy9oj,Ekspedisinya pakai punya siapa? Bisa banyak banget barang import masuk .punya gudang lagi.😂,3,2025-10-28T22:22:09Z
H7NnXaQkG4w,@SumangsaUmang-s6k,Boleh saja Mentri mengkritik Mentri tentang kebijakannya yg merugikan negara atau rakyat,2,2025-10-28T22:21:50Z
H7NnXaQkG4w,@Anyar-qy9oj,"Bubarkan bea cukai,barang gelap dari tekstil dan otomotif  dari luar masuk bebas aja dan makin besar besar volumenya. Menghancurkan UMKM Industri dalam negeri. Jangan2 birokrasi jadi importir semua.😂",3,2025-10-28T22:15:27Z
H7NnXaQkG4w,@imadewidiadnyana5439,Yg bertugas untuk menumpas yg ilegal adalah yg diberi wewenang...tapi karena yg diberi wewenang tidak tegas...ya begini jadinya...!!??? Mereka yg main di elegal harus bertanggung jawab terhadap perbuatannya...pecat..tegakkan hukum..hanya itu jawaban yg harus mereka dapatkan...kalau mau negeri ini baik...(❤️🇮🇩NKRI harga mati.).,1,2025-10-28T21:46:45Z
H7NnXaQkG4w,@Politely24,Angkat pak Pur jdi mntri ekonomi dan menteri perdagangan. Lumayan efisien si anggaran.,1,2025-10-28T19:08:07Z
H7NnXaQkG4w,@montinimawanputra9836,"Rusak era mulyono,,masa keemasan para bandit dan mafia",8,2025-10-28T18:43:20Z
H7NnXaQkG4w,@RuiRaChiA,"KONOHA negara tak punya arah, kebijakannya cendrung biadab apakah disengaja atau memang aparaturnya diisi manusia2 culas bodoh dan koruf mudah disogok misalnya, sampai kapan KONOHA dijalankan ugal2an bodoh biadab seperti ini !! wkwkwkkw",8,2025-10-28T17:55:54Z
H7NnXaQkG4w,@armynj15,"5 TUNTUTAN RAKYAT WARGA N.K.R.I 🇮🇩 ERA KINI

Bismillahirromanirrohim

5 TUNTUTAN BESAR RAKYAT WARGA NKRI PADA PENYELENGGARA NEGARA UNTUK DIREALISASIKAN DLM WAKTU 3 BULAN S/D 1 TAHUN. (Sep 2025 - Sep2026)

I. # Para KORUPTOR harus ""dikandangi"" dg UU Perampasan Aset, KUHAP Baru (+ KUHP Baru + UU Tipikor Baru), dan HUKUMAN PENGASINGAN & PEMISKINAN SEUMUR HIDUP TANPA AMPUNAN APAPUN.
HUKUMAN SAMA BERLAKU BAGI PARA PENJAHAT PELAKU2 KEJAHATAN LUAR BIASA YANG TERSTRUKTUR, SISTEMATIS, DAN MASIF (KLB-TSM) SPT TOKOH2 PENJAHAT ""MAFIA HUKUM"", ""MAFIA NARKOBA"", ""MAFIA PERDAGANGAN MANUSIA"", ""MAFIA TAMBANG & S.D.A"", & ""MAFIA 'SAPI PERAH' B.U.M.N"".

II. # Para APH harus ""ditertibkan"" dg Pembaharuan UU  Kepolisian, UU TNI, dan REFORMASI HUKUM (Amandemen UUD-45 & Azas2 Dasar Hukum NKRI, UU Mekanisma PEMBUBARAN DPR dengan MOSI TIDAK PERCAYA RAKYAT pada DPR-MPR-Parpol2 dan MENGGANTI fungsi DPR dgn ""DEWAN WARGA ELEMEN BANGSA"" NKRI ber-anggotakan Ketua2 Organisasi Komponen Bangsa, Agama2, Suku2 Adat , Pemuda & Ketua Mahasiswa se-NKRI, Perwakilan Gen-Z, Tokoh2 Cendekia dan Akademisi, dsj.... dan Reformasi UU Kehakiman, Reformasi MA, Kejagung, KY, dan MK)

III. # Perilaku liar Orang2 Politik & Parpol2 harus ""ditertibkan"" via;
1. Pembaharuan UU Pemilu dan Pilkada (terutama ttg kwalitas dan persyaratan SDM Calon2 Anggota Legislatif, dan Sistem Pemilu & Pilkada), dan UU Tindak Pidana Pemilu/TPPU.

2. Penerbitan dan pemberlakuan UU PENDANAAN PARPOL.


IV# Penguatan BATASAN2 Pertahanan & Penyerangan Balik terhadap Infiltrasi Campur Tangan Asing pada Kedaulatan NKRI diseluruh dunia, juga terhadap ""penggembosan dan abusif internal NKRI, & perampokan aset2 NKRI"" oleh 'Deep State/Pemerintah Bayangan' (Intelejen yg dapat berkolaborasi dg kepentingan2 Oligarki & Mafia2) yg secara terselubung dapat menganiaya, menzolimi, dan menghisap ""hak azasi/darah/uang dan harta Rakyat"", ... dengan Pembaharuan/Reformasi UU Intelejen, UU HAM NKRI, dan Reformasi Hukum & Undang Undang NKRI.

V# Terus Perkuat & Percepat Ketahanan, Pengembangan dan Pemanfaatan EKONOMI NASIONAL yang bertumpu pada KEKUATAN DOMESTIK dan KEKAYAAN potensi ASET UTAMA BANGSA yaitu S.D.M & S.D.A NKRI dari hulu ke hilir disemua lini kehidupan rakyat dan sumber alam & lingkungan tanah air NKRI, dengan target zero kemiskinan dan zero pencemaran lingkungan bumi, dengan cara Intervensi Pemerintah thd KETIMPANGAN EKONOMI, KRISIS KESTABILAN PENGEMBANGAN FISKAL &/ MONETER, DAN PEMBUATAN ""SISTEM DIGITALISASI YG BEBAS TRANSPARAN TERKENDALI & BERTANGGUNG JAWAB""  PADA SISTEM2 MEKANISMA PELAYANAN EKONOMI (PROYEK2 FISKAL & OPERASIONAL2 MONETER), KEUANGAN & INVESTASI, KESEHATAN, HUKUM, PERTANAHAN/PERMUKIMAN, & KEBUTUHAN KOMUNIKASI SOSIAL DAN HAJAT HIDUP SEMUA SEKTOR KEBUTUHAN RAKYAT WARGA N.K.R.I. 

Semoga Allah SWT memberkahi N.K.R.I 🇮🇩✊",3,2025-10-28T16:26:12Z
H7NnXaQkG4w,@Suherihasibuan,Ya Allah😢😢 parah,8,2025-10-28T16:23:40Z
H7NnXaQkG4w,@bamsss,"Oknum pejabat pro rakyat ×
Oknum pejabat pro diri sendiri ✓",11,2025-10-28T16:18:25Z
H7NnXaQkG4w,@petanimerica,Bubarin bea cukai.dishub aja yg tangani lebih bagus.,16,2025-10-28T16:00:20Z
H7NnXaQkG4w,@petanimerica,Kasus besar jangan diberikan ke baju coklat ga bakal selesai.makanya kasus besar langsung diberi ke pak Purbaya.,99,2025-10-28T15:56:37Z
